Z,X,Y
1,1,-0.106493259
0,0,2.2290490393999014
1,1,-2.988001396
1,1,2.5931879639156334
0,0,-1.523029252
1,1,0.087723243
0,1,0.2965827236698302
1,1,3.2715314808618605
1,1,-0.812969164
0,0,1.218244373691837
1,1,-2.039201832
1,1,1.4228466132971835
0,1,3.1206271616310843
1,1,-3.22578856
0,0,2.8005967136574235
0,0,-1.33272671
1,1,-0.128973653
0,0,2.877707538900242
0,0,-1.845566297
1,1,0.6279035092652213
1,1,3.9475349824084036
1,0,-0.248904732
0,1,1.7853461006311375
1,0,-1.49239728
0,0,3.252162678072043
0,1,4.540243931870049
1,1,3.03510384
0,1,2.6328109166521663
1,1,5.491205653721928
0,0,2.0091628166294617
0,1,-1.357066576
0,0,2.907880719340377
1,0,-1.365557561
0,0,5.450335371903384
1,1,2.415769134630023
0,1,0.816541075
0,0,0.9912558091243024
1,1,-0.656031716
0,0,0.8381120124706888
0,1,-1.375563446
1,1,-0.980797799
0,0,0.074730943
0,1,-2.664834378
1,1,-0.196956169
1,1,0.5478804065907263
0,0,-0.551076977
0,1,0.053052189
0,1,2.9695088219398516
1,1,0.4083832678267293
0,1,3.724144493325162
0,1,0.2759411768910159
1,0,3.916923993983631
0,1,0.9646394343796638
1,1,-2.491815336
0,0,-0.145516697
0,1,2.8240222299672233
0,1,3.2230717810951246
0,1,1.9057490724829427
0,1,0.19480820343224436
1,1,0.8141359755782516
0,0,6.293773350014446
0,0,0.4865899105295509
0,0,0.4588378116913222
0,0,-2.418211472
0,1,-2.23325136
1,1,0.8911203830668294
1,0,5.290186959094707
0,0,0.064452602
0,1,1.7578390489313116
0,0,-2.67925574
0,0,0.36062492713318517
0,0,3.1633859280427568
0,0,3.339436761631691
1,1,-2.217923593
0,0,2.7276668072304346
0,1,1.542118305623354
0,1,-1.910010232
1,1,1.3564862235285788
0,1,3.207245757255709
1,1,0.9937663428344732
0,0,-2.896984758
1,0,-0.406351334
0,0,1.4332921034473647
1,1,-0.512877786
0,0,-3.693585684
0,1,3.6661490971558828
0,0,2.815132369219971
0,1,1.3489890463763918
1,1,-1.877666181
0,0,-1.552655864
1,1,0.2615034982450708
0,1,-0.035844355
0,0,-0.899134384
1,0,1.9320226017170574
0,0,6.190140554452032
0,1,-2.522083245
0,1,1.5553693874908419
1,1,-2.440718472
1,0,4.514447181403791
1,1,2.2288860807840116
1,1,5.051619942191412
0,0,0.7214967281461214
0,0,0.2606396238372567
0,0,-0.102550087
0,1,4.405273966150267
1,1,3.5278285535553806
1,0,0.8204984803068619
1,1,2.235790523440689
1,1,-0.950254562
1,1,3.168531601294493
0,0,1.7763004165270349
1,1,3.544460521136976
0,0,5.087450131
1,1,-1.287344701
0,0,-1.386869829
1,1,1.346060520093829
0,0,1.0034170380529197
0,1,1.6172136769362169
1,1,-0.476661111
0,0,3.545510241082816
0,0,0.8303054015340272
1,1,-0.032761116
0,1,0.37521845244911883
0,1,-1.635883126
1,1,2.4189297530716134
1,0,4.6937301763338395
0,0,3.4677461971921417
1,1,2.5914864125603763
0,0,-0.004608616
1,1,3.750126079
1,1,0.5177528445838648
1,0,3.4394476007703596
1,1,-1.475951735
0,0,-1.642896998
0,0,-1.176811459
1,1,-1.892381874
0,0,3.740437221512911
1,1,0.9490974456530479
0,0,0.8506808708661926
1,1,0.7725268021398615
0,0,2.095253508320052
0,1,2.505101900759701
0,1,3.449479486990346
1,1,-3.150719104
1,1,0.946483809
1,1,3.4011581361701553
1,1,-3.118791488
0,1,2.5695868198562035
0,0,-1.817476123
0,1,0.9402144060940874
0,1,0.894633447
1,1,-2.101421866
0,1,0.7659112900947684
1,0,2.3661353933669234
1,0,1.3185199427341363
0,0,-0.402203609
1,0,0.15117545
1,1,2.188653051273465
1,1,0.9678932736473744
1,1,2.3592584755347508
1,1,-0.160588344
0,0,-1.205268971
1,1,-2.067987761
0,0,6.077248843064831
0,1,0.1495322214478504
0,1,-0.71564138
0,0,-2.005507357
0,0,-0.539750833
1,1,4.7075154791670775
0,0,0.047533237
1,1,-0.277327882
1,1,2.143448028345136
0,1,1.6995013777686752
1,1,0.42206921345732173
1,1,0.4819020208344156
0,1,4.735544637246834
0,0,-0.061231637
0,0,0.8935559260968479
0,0,1.7862834223721737
1,1,-2.31197917
0,1,4.011525057362322
0,0,-2.074792484
0,1,-4.47206816
0,0,2.253740436
0,1,-0.425027073
1,0,-1.798777225
0,0,0.5936984930927921
0,0,0.34459755204541914
1,1,1.4118696365091434
1,1,-0.391057545
1,1,1.4207868647837967
0,1,1.503493489525495
0,0,1.8080734966187746
1,0,3.6069829682467436
1,1,3.6105253380150915
0,0,0.5603652517047499
1,1,2.081847226342491
0,0,1.3410077596554235
1,1,2.778546052862625
0,0,-3.985376966
0,0,-3.699778233
1,1,1.4397235438896705
1,1,5.998050920763717
1,1,5.392795741813051
0,0,-2.414415471
1,1,2.0339338629479404
1,1,-4.200310606
1,0,2.3906589345841267
1,1,0.6943292086938944
1,0,4.647353541360168
1,1,3.0329479661457603
1,1,0.1598207581806239
0,1,1.6660889086822486
1,0,-0.014112393
0,1,-1.462344367
1,1,0.4803644229796787
0,0,0.8629319052108951
0,0,0.47511098
0,1,2.4756520205526886
0,0,0.9156771602100022
1,0,1.9054732526030782
1,1,-5.295022397
1,1,0.8291847786081361
0,1,-3.487344339
0,1,0.5160369048057294
1,1,-3.301247102
1,1,1.495040960820574
1,1,-5.926451788
1,1,2.857415908429938
1,1,3.675454574060884
1,1,2.3798362348623017
0,0,3.4984507469195254
0,1,-0.192663802
0,1,2.233957997350359
1,1,2.7015051032145756
0,0,0.8776747866846115
1,1,1.0247535789583768
1,0,-0.088640152
1,0,-0.625935787
0,0,2.4926939977284253
1,1,-0.241525804
1,1,-2.302002137
0,0,2.1866089056879283
0,1,4.197603932269256
0,1,-0.926317304
0,0,-1.088040783
1,1,-1.617396952
0,1,3.4097365497711705
1,1,1.7188046274621176
0,1,0.4681223491151063
1,0,-1.984503944
1,1,-0.792671676
1,1,3.9653324176054126
0,1,2.3790675934590477
0,0,-0.410596853
0,1,2.098276517065165
0,0,-0.231435444
0,0,2.3167211810372867
1,1,0.6149767762105496
1,1,-0.804678966
0,1,2.839462304348261
1,1,5.918898543
0,0,-1.600324065
0,1,-0.639751242
0,0,3.4354420646590755
0,0,2.831026916020358
0,0,2.8942036803267905
0,1,1.3202729302536635
0,1,-2.844783497
1,1,1.4096039288674163
1,1,0.8545738060648442
0,1,3.6879170128978456
0,1,0.42870903579373987
1,1,-1.625632411
0,1,3.5981113024972453
0,0,0.35250320274165575
0,1,3.5981494990260536
1,1,2.259914187013877
0,0,3.287210251069147
1,1,0.2932823590045919
0,1,0.059516987
0,0,1.5689485948485795
0,0,0.30358130991349186
1,1,-3.214480829
0,0,2.4534997233188363
1,0,0.18786332280219753
1,0,0.8315345287766664
1,0,0.7449291766471411
1,0,1.1537737198028208
0,0,0.7383832861878342
0,0,2.2974277108590204
0,0,6.2472221929908756
1,0,2.718649213373978
1,0,-0.177264412
1,1,-2.296623659
0,0,4.055889667721005
0,1,2.404508075500818
0,1,5.983923684710557
1,1,-0.307330482
1,1,2.2099356714154395
1,1,-3.387814778
1,0,1.9702937716179707
0,1,-1.892706001
0,0,1.7481248805189769
1,1,-0.735386172
0,1,2.0360215905302548
1,1,1.2863825145358132
0,1,-2.755438652
0,1,1.9928909539243005
1,1,0.4403094720165358
0,1,-0.507111408
1,0,0.3629645199361765
0,1,1.0302160607393474
0,0,3.099028131695358
0,1,5.995408899955894
0,1,2.5456841164971533
1,1,-0.91948756
1,1,-1.29301192
0,0,0.6091008597120872
1,1,-1.0016055
1,1,1.2395785186350614
0,1,2.6178046033100206
1,1,1.1168491111059966
0,0,-3.446689489
0,0,2.3599467452122354
0,0,-0.357716323
0,1,-1.945984312
1,0,5.320168828834499
1,1,0.7669494311006226
1,1,4.283589548487312
1,0,-1.78992431
1,1,0.6203037719434485
1,1,-0.672254424
1,0,2.903838962094751
1,1,1.1339956683250132
1,1,1.0299815093961033
0,0,1.9217036430777394
1,0,1.409866281305206
1,1,3.0052867952702607
0,0,-3.66817186
1,1,-0.799206575
1,1,4.515475622308853
1,0,3.2487478941150076
0,0,2.030708126552882
1,1,2.406364914477704
0,0,0.728743842
1,0,-0.330328114
0,1,5.550250923239807
0,1,-1.626503858
1,0,-2.594314798
0,1,0.46163381220078176
1,0,-0.408959765
0,0,-0.215407872
1,1,3.529775512896724
0,1,0.061124170513485065
0,0,-0.56636914
0,0,2.555684107522981
1,0,-0.891208941
1,1,-3.121245228
1,1,2.969170859382933
1,1,1.6467267228154867
1,0,-2.366715158
1,1,-4.13774346
1,1,-5.634340624
1,1,0.3669671577868139
0,0,3.584872425186251
1,1,2.9182753872400498
1,0,6.292995902402239
1,1,0.48544532165178966
0,0,-5.560790554
1,1,2.8617770627033505
0,1,6.163828494492993
0,1,2.8163324835841363
1,1,0.2101822746218922
1,1,2.0561961930679775
0,0,-0.744108641
1,1,0.8889347725115287
0,0,-0.159231505
1,0,4.066257467857547
0,1,-1.508067378
0,1,2.0005141264129844
0,0,0.8157083837097252
0,1,-4.684582634
1,1,2.6937751205500224
0,0,0.1419418241278545
0,1,-4.462306656
1,1,1.3075042457131203
1,1,0.3888439795440297
0,1,2.299001003761297
0,1,2.7979486907999367
0,0,1.6720122498699728
0,0,0.85240359
1,0,0.48234182146537763
1,1,-0.322612502
0,1,2.8511773137485195
0,1,3.8837976922528217
0,0,-3.115953235
0,1,-0.744131372
0,1,1.2944306209701404
1,1,0.3639673417969589
1,1,2.4649375084022638
0,1,-2.504312507
0,1,0.055898623
1,1,0.37527118880386706
1,1,1.9374415693477884
0,1,1.5488917923954455
0,0,1.2951797014635429
1,0,-1.487330348
1,1,-3.954639319
1,1,3.1116192608770987
0,0,1.2196833919248964
1,1,1.797644333256725
0,1,1.8603046682533684
0,1,6.989117539658339
1,1,2.5460347401690298
0,1,4.320513152135581
1,0,3.7395853895912774
0,0,-3.115414413
0,0,-1.145361773
1,1,0.2256248920917323
1,0,0.1649877623611678
1,1,0.2466329932708069
0,1,5.643440850210075
0,1,-1.883973784
1,1,1.6205299055147269
1,1,3.293863490056044
0,1,-0.492047369
0,1,-0.381031999
0,1,-1.759866875
1,1,0.04802398
0,0,1.3015398276940817
1,1,-3.726491406
0,1,1.1507596226147787
1,1,2.792802206198242
0,1,2.886786515915707
1,1,1.225807884313412
0,1,2.551384667548232
1,0,-0.348493936
1,0,-3.180332608
0,1,1.7791108503553295
1,1,-0.379508726
1,1,-0.622271913
1,0,-3.52929266
1,1,2.1674232338889508
1,0,-2.549670446
0,1,-0.623880758
1,1,-0.512251858
1,0,0.19131462377590525
1,1,2.5209453833572386
0,1,-3.272654397
0,1,-0.195293282
1,0,3.0460376653490924
0,1,-0.201017656
1,0,-0.506709964
0,0,-0.66436644
1,0,0.9947268162006169
0,1,0.8427831420642934
0,1,0.17946094271951052
1,1,-4.35540195
0,0,-2.049336716
1,1,3.004149792
0,1,-0.357408319
1,0,-2.266290132
0,1,1.7127229987429462
0,0,0.11122146395023946
0,1,4.556180443632684
0,0,1.7207786843285295
0,0,0.1421147336669779
1,1,1.8867199137879571
1,1,3.9275275405351704
1,1,2.854185236
0,0,-3.091819928
1,1,0.433809283
0,0,-1.640221366
1,1,2.450585154787243
0,0,1.1928898329343927
0,0,-1.7401006
0,0,-1.830752248
0,1,2.0747839533117793
1,1,2.024363904825774
0,1,1.2519728495726126
1,1,-1.971227036
0,0,-2.017097584
1,1,1.6711779299840632
1,0,1.9231290320900571
0,0,3.4494840196239807
1,1,1.0758492207208772
1,1,0.57782344
0,1,1.9614456135360918
1,1,2.0066981405375697
0,1,4.461282264
0,1,0.42885042028114606
0,0,-2.101996242
1,0,1.5582833839272188
0,1,-1.376405611
0,0,1.196511220186619
0,1,2.7189961800238764
1,0,3.3448304658372328
1,0,0.008429813
0,0,0.6754054113431476
1,1,-1.412423218
1,1,-1.057234258
0,0,1.6280292303016184
0,0,5.133025056047577
1,0,6.510616650445966
0,0,0.2234494386596299
1,0,0.24227214695508814
0,0,-3.076435208
0,0,0.714017476
0,1,1.8471455651637545
0,1,2.924291241026374
1,0,-0.299780753
1,1,1.2736683673830416
1,1,1.6320113406739356
1,0,-0.065831111
0,0,-4.645209243
1,0,1.4104236965651178
0,1,-0.419176209
0,0,-0.876325045
0,1,-2.19629929
1,1,-1.359811112
1,1,0.8351255481880715
1,1,0.26779029650348807
0,1,-1.39380021
1,1,2.011763598214188
1,0,6.239211398537442
1,0,-0.177124211
1,1,0.8738923421002253
1,1,0.6522609262418096
0,1,1.5620395222873564
1,1,4.7691854180944935
0,1,3.3185399894621677
0,0,1.524254969549541
0,0,1.463129728537016
1,0,0.8997184670284988
1,1,3.1203315537628704
1,0,4.586372722
1,0,3.4495383564860496
0,1,-4.21239332
0,1,-2.469122572
1,1,-1.757105406
0,1,1.4839295087104072
0,0,2.3627629679682216
0,0,0.26193202078049527
1,1,0.8987603350426812
1,1,3.8123975481291246
0,0,-1.63398643
0,1,2.255908067571996
0,1,1.0098605652446249
1,1,1.6958425729514301
0,0,-3.235285688
1,1,3.9920888930156493
0,1,-6.291762223
1,1,3.741960834
1,0,0.4324548589691492
0,1,2.0579309651963977
0,1,2.015184025996561
0,0,-1.89658609
1,0,3.069114140600769
0,1,0.2509915732385115
1,1,2.100177302073684
1,0,1.0456027734066764
1,1,-0.730519992
0,0,2.448664674212047
1,0,-3.468730962
1,1,-0.5001171
1,0,3.5403838795958413
0,0,2.159489106175226
0,0,3.0960109641918123
0,0,0.5672558754112773
0,0,2.153645182560429
1,0,5.608765076829794
0,1,-0.46066951
0,1,4.230840307124004
0,1,-0.726758857
1,1,1.1788574774489666
1,1,0.044884478
0,0,1.1433477033953858
0,0,0.1500788319285663
1,0,3.7637052300307765
1,1,-0.161805413
0,1,0.7166825596040199
0,0,-3.163991601
1,1,-0.721822337
1,1,-3.791974026
1,1,1.0138940403634606
1,1,2.1990284480734563
1,1,1.8509931406529734
0,0,-2.437294669
1,1,-0.006851143
0,0,-0.180884879
0,0,1.0730649029211852
0,0,2.718420593948633
1,1,-2.420859157
0,0,1.181086217198715
0,0,-2.205774923
1,1,4.511139135242755
1,1,-2.231331444
0,0,-2.796473742
0,0,0.5149235738616771
1,1,-0.635151537
1,0,-0.370964661
0,0,-0.610329354
1,1,-2.610852325
0,1,-2.448238385
0,0,3.095121235122308
0,0,3.322760054601838
1,0,-3.571963723
1,0,2.666644925787852
1,1,1.6461305996197337
0,1,-0.435456876
1,0,2.9236346903825305
0,1,0.8617071811536189
1,1,-0.882995625
0,0,-2.311867383
1,0,3.5559842500940446
1,1,0.4734631189949394
0,0,-0.804809645
1,1,-2.653570282
0,0,-2.873756152
1,1,1.3737444189881391
1,1,-0.296934519
0,0,-0.953979745
1,1,3.3744096406122233
1,0,3.11356491
0,0,1.9829060100846148
1,1,3.9424412630597843
1,0,-1.043008776
0,0,2.7503835165664254
0,1,5.374511728884782
1,1,3.265770182
0,0,1.2353577084981409
1,1,4.258709181157768
1,1,0.5560337790118896
1,0,-0.299283812
0,0,-1.81724539
0,0,0.035620314
1,1,-0.685024762
0,1,0.9020649533677538
1,1,-1.128677063
1,1,0.3936545061094431
0,0,1.2169501252970152
1,1,1.791729816180068
0,1,-0.358466266
0,1,-1.230734259
0,1,-0.936058349
0,0,0.017116516
0,0,1.668482644
0,1,0.4282361491033764
0,0,2.0245276640280094
1,1,-0.227401325
1,1,2.325960082924273
0,1,-0.67879095
0,1,2.0938807189513344
1,1,-0.334088699
1,0,-2.244597551
0,0,-2.154063213
1,1,2.6952707851542366
1,1,3.868520829024692
0,0,4.220833668597017
1,1,0.8045035140790271
1,1,1.486599183
1,0,-3.009708147
0,1,-3.131307928
0,1,-1.161655416
0,1,5.310241633467227
1,1,-0.176748172
1,1,-0.976425039
1,1,-2.559970364
0,0,1.5302410843538299
0,0,-4.967781271
0,1,0.4536533311439142
1,1,1.1066056877049273
0,1,5.582802413768656
0,1,-4.894786852
0,0,1.1697360697473673
1,0,-3.101804378
1,1,5.248904129226998
0,1,0.7986273293622563
1,1,2.4436024566894483
1,0,1.4476875789843127
1,0,-0.191464568
0,0,-1.725055936
1,1,-2.294138991
0,0,-0.700616416
0,0,3.6457423780902167
0,1,-1.40557582
0,1,1.8417369429195978
1,1,2.7153550433579214
1,1,-2.807113007
1,0,-4.347330537
1,1,-0.890407735
1,1,0.5014483205148123
0,1,1.6958960158563512
0,0,0.4033771728814244
1,0,-1.242667885
0,0,1.6471837296541272
0,0,-1.825339602
1,1,0.05879033
1,1,0.8201217499654108
0,1,-1.907545149
1,1,-1.756676533
0,0,1.2387863645728803
1,1,1.1509964502238557
0,1,-0.364448781
0,0,-0.270057751
1,1,0.8191572030320274
1,0,-4.372654411
0,1,2.108635359117955
1,1,-1.426170741
0,0,2.9432879079403738
0,1,-2.8252463
1,1,3.9232857168308923
0,1,2.7029343766733653
0,0,1.5330324483219462
1,1,1.444284921
1,1,1.3771251467631709
0,0,2.9954955270094388
1,1,-3.3166319
1,1,3.275096986954847
0,0,-2.222039643
1,1,0.9768335320824443
0,1,1.0376581941129115
0,0,3.5600858043258405
0,1,-0.210790233
0,1,1.2340498002474618
0,1,2.6965323310318094
1,1,0.3441919555035944
1,1,-1.071256321
1,1,3.2287455559283718
0,0,-0.520142297
0,0,-0.790062617
1,0,0.6435787988833661
0,1,2.5357383774343907
1,1,2.095754964
1,1,-3.566378792
1,0,-0.043961704
1,1,0.8492184061242738
0,0,2.1790402860433087
1,0,1.6876656169011683
1,1,5.192241551121723
1,1,0.5041943867294252
1,1,1.7637413821664552
0,0,1.357447193445199
1,1,-0.579942234
0,1,-0.748460922
0,0,0.28733894360526485
1,1,-1.075120343
1,0,4.840984875940798
1,0,-0.338835605
1,1,2.982717371
0,1,1.446245301400638
1,1,1.3345767069246894
1,1,-1.70202228
0,1,2.7950911609718165
0,0,-4.044674033
1,0,-0.875381916
0,1,0.9639197064210698
0,1,0.7424338354159847
0,0,0.3890679595637829
1,1,-0.335521963
1,0,-2.414788912
1,1,-1.632083334
1,1,-0.88421337
0,0,3.4166430968925403
1,1,0.063662839
0,1,-0.468690048
1,1,3.010064640583144
1,1,0.5206332256475174
1,0,1.0907255144703316
0,0,-1.840704006
1,0,-4.564750692
0,0,-0.248413728
1,1,-0.666715707
1,1,3.0819467199088892
0,1,2.3379701365538974
1,1,0.892784318
1,0,2.413200741671016
0,1,-0.71058486
0,1,3.744749423813751
1,1,-0.095772833
0,1,2.0553097709325403
0,1,-2.122100865
0,1,3.247430771669207
0,0,-0.471556672
0,1,0.15519395040901734
1,1,0.851579342
1,0,0.8340433846334288
0,0,-0.220172688
1,1,3.6348766441384965
0,0,0.6260081989869699
1,1,-2.723850197
1,1,4.016090171317465
1,1,-0.196375868
1,1,-2.95651525
1,0,2.8395261598581256
1,0,2.689945110761011
1,0,2.9713258446255093
1,1,-3.218947052
1,1,1.5393676593202608
1,1,3.4773521001306547
0,0,0.073115788
1,1,1.3015666093061995
0,1,-2.409764088
0,0,-3.019631466
0,1,-1.262143896
0,0,-1.29505464
1,0,4.501562492778778
1,1,-2.043034724
1,1,-1.127161814
1,0,2.755517801042813
0,1,-2.17646111
1,0,3.356781510881304
1,0,0.4350812446463923
0,1,-0.723199256
0,0,0.5292815307149799
0,0,-1.95247532
0,0,2.014558043932527
0,0,3.2345192791794886
0,1,1.4129630395400536
1,1,2.941747532036149
1,1,4.834097820284653
1,1,0.1513752368382655
0,0,1.3578328943562772
1,1,-2.47967175
0,0,-2.393783204
1,0,-1.477868105
1,1,2.7302611117781974
1,0,6.661483371
1,0,2.621442654
1,0,-0.123600852
0,1,1.2031128483205467
1,0,-0.066350192
1,0,0.5265696236183632
1,1,1.145134500548968
0,0,0.18968577399631803
0,0,-0.607364859
0,1,0.5072018681469734
0,0,-1.408850711
0,0,4.210652523755718
1,1,2.1895908514800433
0,0,0.032652728478974824
0,0,-1.595869179
0,1,-0.585142187
0,0,0.558160272
0,0,2.7403492536895087
1,0,0.7345318331835379
1,1,2.527626434
0,0,-2.097445512
1,1,-2.686107584
1,1,1.0513411089227833
1,1,0.296088613
1,1,-0.14795495
1,1,-0.701229142
0,1,2.1346246952751766
1,1,7.120409022903742
0,0,2.6971851224828614
1,1,1.2627265683481697
1,1,-0.318159714
0,0,-0.049460543
0,0,-2.438368774
1,1,0.9719308733933218
0,0,2.562613483
1,1,0.2144214092738704
1,0,-3.713117789
1,1,4.852050391018914
0,0,1.3247420515214476
1,1,3.0463756918604323
0,0,3.511059004585719
1,1,-0.141093747
1,0,-3.514469924
0,1,-0.35241143
1,1,4.0481313106980945
0,0,-0.166614625
0,0,-1.073590621
1,1,4.296880784751934
0,0,0.60371141
1,0,-6.348586375
0,1,2.2803830576192836
1,1,1.3524074859945376
1,1,1.8030785260648907
1,1,0.092834971
0,0,3.9379382992229317
1,1,4.153970475587903
0,1,2.9872787949600283
1,0,1.4325854459020972
1,0,1.6629123356405053
0,0,0.581876882
1,1,2.190971065298641
1,1,2.1037460514512047
1,1,1.606626077051219
0,0,1.762189883313352
0,1,-0.289249683
1,1,-0.003349241
0,1,-0.14233325
0,1,-1.325433032
0,0,-4.286640806
1,1,-0.932378013
1,1,0.8652608982829539
1,0,0.9006500688657718
1,1,-1.509151254
1,1,1.1881115788244192
0,0,0.7469175112378793
0,1,-0.612342065
1,1,1.2422914519810528
1,1,5.036065831004805
0,0,0.9497954845263518
0,0,-3.741986487
0,0,0.9155956780996918
0,1,-0.781203161
0,1,3.322252792730619
0,0,2.942197483470185
1,0,3.325976338632695
0,1,-4.062178399
1,1,2.4555177074262753
1,0,3.2911739245735907
1,1,-0.147490073
1,0,-2.86927592
0,0,-3.596665849
1,1,3.481743249721727
0,1,-1.895832116
1,1,1.8274952969839162
1,0,0.292929194
1,1,-0.960625767
0,1,2.448919980078704
0,1,1.3208991849968355
1,1,-0.950389229
0,0,3.5513531419240656
0,1,-0.440058204
0,1,-1.303731422
1,1,5.104665238194669
1,0,0.8244950555288472
1,0,-0.654486414
1,1,-3.704127434
0,0,0.5009748582229974
0,0,-2.159345871
1,1,1.3422974855488252
1,0,2.586026843088008
1,1,-2.299981759
1,1,1.0819129729460013
1,1,-0.045920863
0,1,0.6038132843455315
1,1,-1.18401293
1,1,1.8001067507828252
0,1,3.9007231855496363
1,1,-1.251220035
1,1,0.7424421478532864
1,1,-1.840375235
1,1,-0.120104341
0,0,-0.501671633
1,1,-4.426162263
1,1,-0.102618738
1,0,2.2167011518160584
0,1,-0.791676378
0,0,2.880680379
0,0,-2.160031947
0,0,1.3072315542350905
0,0,2.4877100877873035
0,0,-0.418789677
1,0,1.1747113879712106
0,1,-0.946608614
1,1,2.051496506116289
0,0,2.3302569926350363
0,1,1.2805479128398984
0,1,0.1115799178502973
1,0,4.528870313809476
0,1,-0.155106252
1,0,1.2222586949972178
0,0,-3.842033361
0,1,-3.781108398
1,0,3.076181547248643
1,1,0.10357135377451954
1,1,1.1469380082288445
0,0,-3.015020374
0,0,2.202277263344091
0,0,-0.677995579
0,1,2.3824936418315907
0,1,2.8174959099416554
1,1,-1.793086604
0,1,1.019656413352537
0,0,1.312779419564397
0,1,5.193609065780519
1,1,1.134033408316005
1,1,1.826758054385012
0,0,0.10300718487074659
1,1,-0.769386649
1,0,1.0029879640955417
1,1,-0.060515596
0,0,3.5208001109414306
0,1,-1.996182216
1,1,3.2365179212623594
0,0,0.025731292163905573
0,1,0.18140294460407486
0,1,1.2935829743152587
0,1,-1.53873046
1,0,-2.393866518
1,1,1.7200916742335635
0,0,1.169033896421399
1,1,-0.01480222
1,0,4.396750035657579
0,0,-2.965904804
1,1,-0.338748247
1,1,-0.894486703
1,1,-1.138433368
0,0,1.1751095589854046
0,1,4.918969396591237
0,1,3.4162713231007507
1,1,1.8881797187876783
1,0,-4.206009295
1,1,4.003627963066748
0,0,1.8037541876479128
0,1,-0.535431539
1,0,0.7528222681110535
1,1,-0.518636787
0,0,-0.480998211
0,1,-1.397649358
0,1,0.43590233575191717
0,1,-1.599770881
0,1,0.7824741864472303
1,1,-2.2315733
0,0,2.219220263498938
1,1,-1.844530184
0,1,0.4924543154135144
1,1,-1.965935623
0,1,-1.479234606
0,1,0.9381662800425934
0,0,-0.693231484
0,1,1.1218371410065813
1,1,1.215269937210569
0,1,1.1565955893614541
1,0,-0.494375831
0,0,1.3181076682180526
0,1,1.161979294352502
0,1,-3.395756418
0,1,-0.550615464
0,0,-0.981627635
0,0,0.9262666406746569
0,0,0.32046004119456667
0,0,1.9892283508536703
1,1,-1.804415202
1,1,0.6645092649229649
0,1,1.4316907703228074
0,1,3.3338680614064757
0,0,1.8726486536850886
1,0,0.23202519193103577
0,0,-2.50903412
1,0,1.4643052006457582
1,1,1.9147858079421902
1,1,0.17621622294704745
0,0,-2.112513554
1,1,0.840958197
1,1,0.9061458375672422
1,1,1.6742969726123662
0,0,-0.566425292
0,0,3.1253409436905097
1,1,3.068647324011882
0,1,-1.300719119
1,0,-1.103018484
1,1,2.4209160419476135
0,1,4.356243871467441
1,1,2.4985117525496987
1,1,1.830305602233452
1,1,1.2087038538857213
1,1,-3.008200684
1,1,-0.821173782
1,0,0.9003656019618984
1,0,-1.205348282
1,0,2.8897550486679346
0,1,-2.455924294
1,0,-1.891717511
1,1,1.3894066980550246
0,1,-1.712231067
0,1,0.2410494216545519
1,0,-1.997649275
1,1,-0.559930383
0,0,2.4843232396972437
1,1,0.45415903299274485
1,0,-0.913088278
1,1,-3.345206752
1,0,-0.327754512
0,0,3.1842931757356876
1,1,-0.028333803
0,0,3.448006924794746
1,1,1.685395617825331
1,1,-1.675293568
0,1,-0.571296487
1,1,-0.329831098
1,1,-1.487794518
0,1,0.23547971042121807
1,1,-0.890334533
1,0,3.3267164277953496
1,1,3.3462474308314403
0,1,1.821077534388702
1,1,2.653642419
0,0,0.40047460791251355
1,1,3.1594368411050544
1,1,-0.819373662
1,1,-0.576138219
0,1,-0.16584244
1,0,3.2346541284403436
1,1,-0.897917158
0,0,3.9579438148256516
0,0,-0.348731731
1,1,5.040305041655766
1,1,2.2458329129144206
0,0,2.443510194
1,0,-3.910144604
0,0,0.6109618531534695
0,1,2.0108446158351168
1,1,-1.711765876
0,1,2.453282263052203
1,0,-1.530707292
0,0,2.2051948943955253
1,1,-1.520198333
0,1,-1.281564448
1,0,3.13172863
1,1,0.38630419020796225
0,0,-0.846168029
1,1,1.8433752607656944
1,1,-5.371278208
1,1,-2.616761383
0,0,1.2431016374772457
0,0,-1.303175741
0,1,-0.322713914
1,0,1.3215076128117398
0,0,-1.430662454
0,1,1.6832677587219045
0,1,4.612118177093837
1,0,2.020993246794374
0,1,0.7325830788038892
0,0,-0.845581746
0,0,1.4972170603090535
1,1,1.4267692827246101
1,1,-1.391945169
0,0,-2.943196202
0,1,1.4049120932643322
0,1,1.303349044973309
0,1,-1.797795337
1,1,1.3262573189380025
1,1,2.4778746846981017
0,0,-2.358267782
0,1,0.6972817912041798
1,1,2.9929895247672635
0,0,-0.700741425
0,1,2.0805975403491495
1,0,1.9963868935889892
0,1,1.8654702381251935
0,1,0.5421138027101366
1,1,2.7938662225415003
1,0,2.1620705031922896
1,1,5.573009963
1,1,-0.171425881
1,1,3.4397776234920086
0,1,2.960286775717996
0,0,-2.984045274
0,1,4.558187005372779
1,1,0.5545467040872493
0,0,1.237511001
0,1,1.8328878061201572
1,0,-2.255271785
1,1,-1.919760292
0,0,2.5518040894759584
0,0,3.195498541555365
1,0,-0.879266197
1,1,-0.579255684
1,1,-1.168727936
1,1,3.660613091260258
1,1,-0.32187002
0,0,-0.679246547
0,1,2.9312623568258873
0,1,0.5686771676781757
1,0,-1.089476925
